1418237571.000000, IBI
11.656784,0.609403
12.266186,0.609403
12.859964,0.593777
13.484992,0.625029
14.110021,0.625029
14.750675,0.640654
15.360078,0.609403
15.969481,0.609403
16.594510,0.625029
17.203912,0.609403
17.782064,0.578151
18.391467,0.609403
19.016495,0.625029
19.641524,0.625029
20.282178,0.640654
20.954084,0.671906
21.641616,0.687531
43.783254,0.687531
44.470786,0.687531
45.127066,0.656280
45.767720,0.640654
46.408374,0.640654
47.080280,0.671906
47.705309,0.625029
48.345963,0.640654
48.986617,0.640654
49.611646,0.625029
50.189797,0.578151
50.814826,0.625029
51.424229,0.609403
52.033632,0.609403
52.658660,0.625029
53.252438,0.593777
53.846215,0.593777
54.408741,0.562526
54.986892,0.578151
55.565043,0.578151
56.143195,0.578151
56.705721,0.562526
57.283872,0.578151
57.908901,0.625029
58.471426,0.562526
59.112081,0.640654
59.705858,0.593777
60.315261,0.609403
60.955915,0.640654
61.534067,0.578151
62.112218,0.578151
62.643492,0.531274
63.252895,0.609403
63.846673,0.593777
64.424824,0.578151
65.034227,0.609403
65.643630,0.609403
66.253033,0.609403
66.893687,0.640654
67.503090,0.609403
68.112493,0.609403
68.721896,0.609403
69.362550,0.640654
70.003204,0.640654
70.628233,0.625029
71.284513,0.656280
71.956419,0.671906
72.659576,0.703157
73.315856,0.656280
73.972136,0.656280
74.612790,0.640654
75.269070,0.656280
75.894099,0.625029
76.503502,0.609403
77.128531,0.625029
77.784811,0.656280
78.456716,0.671906
79.112996,0.656280
79.784902,0.671906
80.456808,0.671906
81.159965,0.703157
81.831871,0.671906
82.488151,0.656280
83.113179,0.625029
89.332214,0.578151
89.910366,0.578151
90.535394,0.625029
91.160423,0.625029
91.769826,0.609403
92.410480,0.640654
93.066760,0.656280
93.738666,0.671906
94.410572,0.671906
95.051226,0.640654
95.691880,0.640654
96.379412,0.687531
97.004440,0.625029
97.660720,0.656280
98.301375,0.640654
98.957655,0.656280
99.645186,0.687531
100.285841,0.640654
100.926495,0.640654
101.598401,0.671906
102.254681,0.656280
102.910961,0.656280
103.551615,0.640654
104.207895,0.656280
104.864175,0.656280
105.536081,0.671906
106.207987,0.671906
106.864267,0.656280
107.520547,0.656280
108.176827,0.656280
108.848732,0.671906
109.505013,0.656280
110.130041,0.625029
110.755070,0.625029
111.395724,0.640654
112.005127,0.609403
112.614530,0.609403
113.208307,0.593777
113.786458,0.578151
114.395861,0.609403
114.989639,0.593777
115.599041,0.609403
116.255322,0.656280
116.927227,0.671906
117.567882,0.640654
118.208536,0.640654
118.833565,0.625029
119.474219,0.640654
120.130499,0.656280
120.786779,0.656280
121.427433,0.640654
122.099339,0.671906
122.786870,0.687531
123.474402,0.687531
124.146308,0.671906
124.802588,0.656280
125.490119,0.687531
126.177651,0.687531
126.833931,0.656280
127.490211,0.656280
128.115239,0.625029
128.755894,0.640654
129.396548,0.640654
130.052828,0.656280
130.677857,0.625029
131.318511,0.640654
131.990417,0.671906
132.677948,0.687531
133.349854,0.671906
134.006134,0.656280
134.662414,0.656280
135.318694,0.656280
135.943723,0.625029
136.615628,0.671906
137.240657,0.625029
137.865686,0.625029
138.506340,0.640654
139.146994,0.640654
139.803274,0.656280
140.412677,0.609403
141.006454,0.593777
141.600232,0.593777
142.194009,0.593777
142.819037,0.625029
143.444066,0.625029
144.084720,0.640654
144.756626,0.671906
145.397280,0.640654
146.022309,0.625029
146.647338,0.625029
147.287992,0.640654
147.913021,0.625029
148.569301,0.656280
149.178704,0.609403
149.803732,0.625029
150.444386,0.640654
151.085041,0.640654
151.741321,0.656280
152.366349,0.625029
153.007004,0.640654
153.647658,0.640654
154.288312,0.640654
154.897715,0.609403
155.507118,0.609403
156.116521,0.609403
156.710298,0.593777
157.288450,0.578151
157.850976,0.562526
158.429127,0.578151
159.022904,0.593777
159.632307,0.609403
160.226084,0.593777
160.819861,0.593777
161.476141,0.656280
162.085544,0.609403
162.663696,0.578151
163.273099,0.609403
163.882502,0.609403
164.507530,0.625029
165.195062,0.687531
165.851342,0.656280
166.491996,0.640654
167.163902,0.671906
167.820182,0.656280
173.914211,0.687531
174.617368,0.703157
175.289274,0.671906
175.945554,0.656280
176.633085,0.687531
177.320617,0.687531
178.008148,0.687531
178.664428,0.656280
179.336334,0.671906
179.992614,0.656280
180.664520,0.671906
181.336426,0.671906
181.992706,0.656280
182.664611,0.671906
183.320891,0.656280
184.024049,0.703157
184.695954,0.671906
185.367860,0.671906
186.039766,0.671906
186.680420,0.640654
187.305449,0.625029
187.914852,0.609403
188.524255,0.609403
189.118032,0.593777
189.758686,0.640654
190.399340,0.640654
191.039995,0.640654
191.727526,0.687531
192.383806,0.656280
193.055712,0.671906
193.727618,0.671906
194.415149,0.687531
195.118306,0.703157
195.790212,0.671906
196.446492,0.656280
197.102772,0.656280
197.759052,0.656280
198.430958,0.671906
199.087238,0.656280
199.759144,0.671906
200.446675,0.687531
201.149832,0.703157
201.821738,0.671906
202.493644,0.671906
203.165550,0.671906
203.837456,0.671906
204.540613,0.703157
205.165641,0.625029
205.821921,0.656280
206.493827,0.671906
207.181359,0.687531
207.853264,0.671906
208.525170,0.671906
209.197076,0.671906
209.868982,0.671906
210.509636,0.640654
211.103413,0.593777
211.744067,0.640654
212.353470,0.609403
212.962873,0.609403
213.587902,0.625029
214.228556,0.640654
214.884836,0.656280
215.525491,0.640654
216.166145,0.640654
216.822425,0.656280
217.509956,0.687531
218.166236,0.656280
218.806891,0.640654
219.463171,0.656280
220.135077,0.671906
220.775731,0.640654
221.416385,0.640654
226.838508,0.687531
227.572917,0.734409
228.260448,0.687531
228.916728,0.656280
229.557383,0.640654
230.166786,0.609403
230.791814,0.625029
231.432469,0.640654
232.088749,0.656280
232.745029,0.656280
233.416934,0.671906
234.104466,0.687531
244.729952,0.640654
245.386232,0.656280
246.073764,0.687531
246.761295,0.687531
247.433201,0.671906
248.105107,0.671906
248.823890,0.718783
249.527047,0.703157
250.214578,0.687531
250.902110,0.687531
251.574016,0.671906
252.245921,0.671906
252.886576,0.640654
253.558481,0.671906
254.261639,0.703157
254.933544,0.671906
255.621076,0.687531
256.292982,0.671906
256.980513,0.687531
257.668045,0.687531
258.308699,0.640654
258.949353,0.640654
259.574382,0.625029
260.199410,0.625029
260.824439,0.625029
261.449468,0.625029
262.043245,0.593777
262.637022,0.593777
263.246425,0.609403
263.871454,0.625029
264.496482,0.625029
265.168388,0.671906
265.809042,0.640654
266.465322,0.656280
267.105977,0.640654
267.746631,0.640654
268.371660,0.625029
269.012314,0.640654
269.652968,0.640654
270.277997,0.625029
270.918651,0.640654
271.590557,0.671906
272.278088,0.687531
272.965620,0.687531
273.621900,0.656280
274.293806,0.671906
274.950086,0.656280
275.621991,0.671906
276.247020,0.625029
276.903300,0.656280
277.543954,0.640654
278.215860,0.671906
278.903392,0.687531
279.575297,0.671906
280.262829,0.687531
280.950360,0.687531
281.622266,0.671906
282.278546,0.656280
282.903575,0.625029
283.497352,0.593777
284.122380,0.625029
284.731783,0.609403
285.356812,0.625029
285.997466,0.640654
286.669372,0.671906
287.341278,0.671906
287.997558,0.656280
288.653838,0.656280
289.310118,0.656280
289.966398,0.656280
290.591427,0.625029
291.232081,0.640654
291.872735,0.640654
292.544641,0.671906
293.216547,0.671906
293.872827,0.656280
294.544733,0.671906
295.201013,0.656280
295.888544,0.687531
296.607327,0.718783
297.263607,0.656280
297.951138,0.687531
298.638670,0.687531
299.373079,0.734409
299.982481,0.609403
300.623136,0.640654
301.248164,0.625029
301.857567,0.609403
302.482596,0.625029
303.123250,0.640654
303.810782,0.687531
304.404559,0.593777
305.092090,0.687531
305.717119,0.625029
306.389025,0.671906
307.014053,0.625029
307.607831,0.593777
308.217233,0.609403
308.811011,0.593777
309.389162,0.578151
309.967314,0.578151
310.529839,0.562526
311.076739,0.546900
311.639265,0.562526
312.186165,0.546900
312.701814,0.515649
313.264339,0.562526
313.795614,0.531274
314.342514,0.546900
314.889414,0.546900
315.451940,0.562526
315.983214,0.531274
316.514488,0.531274
317.045763,0.531274
317.608288,0.562526
318.155188,0.546900
324.671112,0.625029
325.311766,0.640654
325.983672,0.671906
326.655577,0.671906
327.311857,0.656280
327.983763,0.671906
328.671295,0.687531
329.374452,0.703157
330.030732,0.656280
330.671386,0.640654
331.312041,0.640654
331.952695,0.640654
332.624601,0.671906
333.265255,0.640654
333.905909,0.640654
334.577815,0.671906
335.187218,0.609403
335.812247,0.625029
336.406024,0.593777
337.015427,0.609403
337.624830,0.609403
343.593853,0.687531
344.312636,0.718783
344.984541,0.671906
345.656447,0.671906
346.343979,0.687531
347.062762,0.718783
347.781544,0.718783
348.484702,0.703157
349.156607,0.671906
349.859765,0.703157
350.578547,0.718783
351.328582,0.750034
352.031739,0.703157
352.719270,0.687531
353.422428,0.703157
354.156836,0.734409
354.844368,0.687531
355.531899,0.687531
356.250682,0.718783
356.969465,0.718783
357.672622,0.703157
358.328902,0.656280
359.000808,0.671906
359.688339,0.687531
360.344620,0.656280
361.016525,0.671906
361.688431,0.671906
362.407214,0.718783
363.110371,0.703157
363.813528,0.703157
364.485434,0.671906
365.141714,0.656280
365.813620,0.671906
366.454274,0.640654
367.094929,0.640654
367.719957,0.625029
