1417961127.000000, IBI
13.860009,0.843789
14.766301,0.906291
15.656967,0.890666
16.532007,0.875040
17.391421,0.859414
18.266461,0.875040
19.110250,0.843789
23.204187,0.843789
24.141730,0.937543
25.079273,0.937543
25.969939,0.890666
26.844979,0.875040
27.673142,0.828163
35.595379,0.734409
36.298537,0.703157
37.064197,0.765660
37.829857,0.765660
38.611142,0.781286
39.454931,0.843789
40.251842,0.796911
41.033128,0.781286
41.798788,0.765660
42.580074,0.781286
43.392611,0.812537
44.173897,0.781286
44.970809,0.796911
45.752094,0.781286
46.580257,0.828163
47.377169,0.796911
48.142829,0.765660
48.908489,0.765660
49.642897,0.734409
50.377306,0.734409
51.127340,0.750034
51.877375,0.750034
52.611783,0.734409
53.377443,0.765660
54.158729,0.781286
54.908763,0.750034
55.658798,0.750034
65.409244,0.703157
66.112401,0.703157
66.831184,0.718783
67.518716,0.687531
68.190621,0.671906
68.925030,0.734409
69.581310,0.656280
70.331344,0.750034
71.018876,0.687531
71.768910,0.750034
72.550196,0.781286
73.409610,0.859414
74.378405,0.968794
75.331573,0.953169
76.269116,0.937543
77.175408,0.906291
78.331711,1.156303
87.707140,0.828163
88.566554,0.859414
89.363466,0.796911
90.113500,0.750034
90.894786,0.781286
91.660446,0.765660
92.441731,0.781286
93.176140,0.734409
94.051180,0.875040
94.754337,0.703157
95.598126,0.843789
96.473166,0.875040
97.270077,0.796911
98.051363,0.781286
98.817023,0.765660
99.551432,0.734409
100.254589,0.703157
100.957746,0.703157
101.629652,0.671906
102.285932,0.656280
102.989089,0.703157
109.333130,0.750034
110.098790,0.765660
110.911327,0.812537
111.692613,0.781286
112.552027,0.859414
113.364564,0.812537
114.208353,0.843789
115.005264,0.796911
115.802176,0.796911
116.567836,0.765660
117.270993,0.703157
117.974150,0.703157
118.708559,0.734409
125.677628,0.671906
126.412036,0.734409
127.224574,0.812537
134.474905,0.843789
135.490577,1.015671
136.287488,0.796911
137.006271,0.718783
137.787557,0.781286
138.537591,0.750034
139.240749,0.703157
139.959532,0.718783
155.741504,0.750034
156.507164,0.765660
157.179070,0.671906
170.882822,1.031297
174.117345,0.671906
174.836128,0.718783
175.539285,0.703157
176.258068,0.718783
179.976988,0.703157
180.727023,0.750034
181.477057,0.750034
182.273968,0.796911
183.070880,0.796911
183.789663,0.718783
184.555323,0.765660
188.571132,0.687531
189.164909,0.593777
189.868066,0.703157
