1416580489.000000, IBI
22.844796,0.921917
23.891719,1.046923
24.876139,0.984420
25.782430,0.906291
26.798102,1.015671
27.907527,1.109426
28.938825,1.031297
30.001373,1.062549
31.079548,1.078174
102.410938,1.109426
170.914073,1.140677
172.086002,1.171929
173.101674,1.015671
174.195474,1.093800
210.978407,1.187554
212.056581,1.078174
213.228510,1.171929
214.275433,1.046923
215.322356,1.046923
216.416156,1.093800
217.681839,1.265683
218.978773,1.296934
219.963193,0.984420
220.931988,0.968794
221.807028,0.875040
233.151297,0.906291
234.198220,1.046923
235.479529,1.281309
236.635832,1.156303
237.714006,1.078174
238.635923,0.921917
251.902155,1.109426
253.027207,1.125051
254.074130,1.046923
254.996047,0.921917
256.183601,1.187554
257.496161,1.312560
262.449513,1.031297
263.621442,1.171929
264.793370,1.171929
302.373216,1.312560
348.203439,1.125051
372.251414,1.031297
373.360840,1.109426
374.485892,1.125051
379.298612,0.781286
387.939632,0.984420
388.705292,0.765660
429.300901,0.937543
430.285321,0.984420
581.589122,0.984420
582.667296,1.078174
613.778095,0.921917
614.700012,0.921917
615.528175,0.828163
616.309461,0.781286
617.090747,0.781286
637.310422,1.109426
638.216714,0.906291
639.169882,0.953169
640.044922,0.875040
640.794957,0.750034
641.607494,0.812537
647.170249,0.968794
663.295987,1.250057
664.327284,1.031297
665.280452,0.953169
666.374253,1.093800
677.656019,1.000046
678.796696,1.140677
679.687362,0.890666
684.875099,1.000046
686.109531,1.234432
705.751055,0.984420
706.657346,0.906291
707.641767,0.984420
708.610561,0.968794
709.579355,0.968794
710.438770,0.859414
711.407564,0.968794
712.516990,1.109426
718.611019,0.953169
719.767322,1.156303
721.033005,1.265683
846.194984,1.046923
847.304410,1.109426
848.413835,1.109426
849.617015,1.203180
891.072038,1.187554
892.212715,1.140677
893.540901,1.328186
905.853965,1.093800
907.072770,1.218806
908.260325,1.187554
909.432253,1.171929
910.479176,1.046923
915.057511,1.234432
916.229439,1.171929
917.229485,1.000046
918.354537,1.125051
919.573343,1.218806
920.870277,1.296934
921.901574,1.031297
922.917246,1.015671
923.995420,1.078174
925.026717,1.031297
926.198646,1.171929
927.104937,0.906291
928.151860,1.046923
929.167532,1.015671
930.026946,0.859414
931.183249,1.156303
931.995786,0.812537
932.995832,1.000046
933.949001,0.953169
941.918115,1.234432
957.356322,1.156303
961.653394,1.078174
962.825322,1.171929
963.887871,1.062549
964.919168,1.031297
966.231728,1.312560
967.669294,1.437566
987.685835,0.843789
988.576501,0.890666
989.514044,0.937543
990.529716,1.015671
1003.264673,0.953169
1004.405351,1.140677
1005.546028,1.140677
1010.718140,0.984420
1011.905694,1.187554
1012.952617,1.046923
1013.812031,0.859414
1014.827703,1.015671
1020.077943,1.062549
1020.984235,0.906291
1021.999906,1.015671
1022.999952,1.000046
1023.968746,0.968794
1029.797138,0.859414
1131.661176,0.953169
1132.504964,0.843789
1223.727890,1.156303
1224.806064,1.078174
1255.994992,0.921917
1269.651867,0.843789
1270.526907,0.875040
1271.433199,0.906291
1272.386367,0.953169
1273.323910,0.937543
1346.467884,1.234432
1347.592935,1.125051
1348.686735,1.093800
1349.811787,1.125051
1350.921212,1.109426
1352.108767,1.187554
1353.140064,1.031297
1354.280741,1.140677
1355.265161,0.984420
1356.124576,0.859414
1357.218376,1.093800
1455.285365,1.078174
1456.535422,1.250057
1541.101793,1.265683
1542.336224,1.234432
1543.398773,1.062549
1544.523824,1.125051
1545.680127,1.156303
1546.805179,1.125051
1547.836476,1.031297
1549.039656,1.203180
1550.117831,1.078174
1551.133502,1.015671
1552.196051,1.062549
1553.367979,1.171929
1554.430528,1.062549
1555.524328,1.093800
1556.680631,1.156303
1557.868185,1.187554
1571.228172,1.125051
1572.275095,1.046923
1573.431398,1.156303
1574.618952,1.187554
