15,-25,58
17,-21,58
14,-17,59
18,-21,60
18,-28,61
19,-26,58
21,-23,57
21,-21,55
20,-20,57
19,-18,62
19,-12,61
19,-10,57
17,-14,60
13,-15,68
14,-22,62
12,-29,52
20,-33,56
20,-29,55
17,-29,54
19,-18,60
16,-16,60
22,-24,57
22,-21,60
15,-24,52
21,-30,60
19,-24,58
17,-22,57
17,-19,61
18,-23,56
19,-20,59
17,-20,54
19,-23,56
18,-29,56
18,-23,56
14,-16,61
16,-19,58
17,-21,57
17,-25,59
17,-21,58
19,-18,59
18,-21,59
19,-24,58
19,-24,56
18,-22,58
18,-22,58
17,-22,56
16,-21,60
18,-22,59
16,-23,58
17,-19,58
16,-21,59
16,-20,57
19,-20,59
19,-23,59
19,-23,57
17,-21,59
17,-19,58
16,-19,59
16,-20,60
17,-17,60
18,-21,59
16,-21,58
16,-20,59
15,-20,59
16,-20,59
15,-19,58
17,-22,59
17,-20,59
18,-21,59
16,-21,58
15,-19,58
17,-22,58
18,-22,58
18,-20,59
18,-20,60
16,-18,58
16,-18,58
18,-19,59
17,-19,59
17,-19,60
16,-21,57
17,-21,58
16,-19,59
16,-18,59
16,-20,58
18,-20,61
16,-18,59
18,-19,59
18,-22,59
17,-21,58
18,-21,57
17,-23,57
17,-20,59
18,-18,60
16,-19,59
17,-23,59
17,-24,59
17,-23,59
15,-22,57
17,-18,55
20,-18,60
21,-16,58
19,-21,58
20,-24,59
16,-20,60
13,-20,60
14,-23,56
15,-25,56
15,-28,56
15,-31,54
17,-29,54
23,-20,54
26,-25,53
26,-23,54
22,-22,61
16,-18,66
18,-14,59
16,-10,58
16,-11,58
17,-19,62
13,-20,59
10,-18,55
12,-19,53
16,-16,59
21,-15,64
24,-17,63
23,-17,63
22,-15,63
20,-21,59
20,-19,54
18,-23,57
16,-13,63
18,-15,62
17,-10,58
16,-15,58
10,-14,61
7,-14,58
13,-10,59
14,-8,61
15,-13,60
16,-18,62
20,-13,60
15,-15,59
19,-19,61
16,-17,60
17,-21,59
19,-17,61
19,-16,61
17,-18,60
19,-21,61
19,-18,60
19,-19,59
21,-19,60
19,-17,59
20,-18,60
19,-17,58
18,-19,58
17,-19,58
16,-18,57
19,-21,64
19,-18,59
21,-19,60
19,-17,60
19,-18,59
18,-17,60
18,-18,59
18,-18,59
18,-17,59
18,-19,60
19,-17,60
19,-16,59
18,-17,59
18,-20,59
18,-17,59
18,-17,59
20,-18,62
19,-20,61
17,-17,58
16,-18,58
19,-18,58
17,-10,60
16,-18,58
19,-20,58
17,-18,58
17,-17,59
19,-18,60
19,-17,61
19,-18,60
18,-18,60
22,-11,69
7,-13,54
14,-22,56
18,-18,62
12,-12,67
12,-17,61
11,-15,64
19,-18,55
15,-14,56
20,-25,53
16,-19,59
19,-17,58
18,-32,54
18,-13,57
19,-13,59
22,-17,52
20,3,70
23,-3,62
17,-18,60
12,-16,61
6,-18,61
6,-16,62
12,-19,60
18,-17,62
20,-17,62
26,-17,58
25,-18,57
23,-22,57
23,-22,53
19,-14,53
11,-13,55
1,-18,57
2,-21,62
7,-17,68
5,-10,68
6,-8,57
13,-20,57
18,-30,63
20,-31,55
21,-14,47
20,-40,70
29,-15,68
23,-6,63
21,-10,63
16,-19,59
16,-28,63
17,-21,58
18,-19,59
19,-19,60
18,-19,59
18,-20,59
17,-20,59
18,-19,59
18,-18,60
17,-18,59
16,-17,59
15,-19,58
20,-21,59
18,-19,59
18,-17,60
18,-21,60
20,-22,60
22,-24,59
20,-17,62
19,-24,61
17,-23,56
15,-23,53
13,-27,55
11,-19,57
12,-6,59
12,-3,64
18,-23,62
18,-22,58
13,-10,60
17,-12,63
13,-17,61
11,-8,63
11,-6,63
12,-8,63
12,-11,62
8,-14,62
12,-9,64
13,-11,63
12,-12,62
13,-11,62
10,-17,61
11,-21,57
14,-26,54
14,-30,52
19,-36,54
20,-27,57
19,-22,63
18,-16,61
16,-17,60
16,-23,58
16,-21,59
16,-23,58
14,-24,55
19,-22,61
18,-21,60
17,-22,58
18,-21,58
18,-21,58
17,-20,59
18,-20,59
17,-22,58
17,-21,58
16,-21,58
17,-21,59
17,-20,58
15,-19,55
18,-19,60
18,-19,59
18,-19,59
17,-20,58
17,-20,58
17,-19,59
17,-19,58
18,-19,59
17,-20,59
18,-19,59
17,-19,59
18,-19,59
18,-19,58
18,-19,59
18,-19,58
18,-19,59
18,-19,59
18,-19,59
18,-19,59
18,-19,59
18,-19,59
18,-19,59
18,-19,59
18,-22,60
18,-19,59
18,-19,59
18,-19,59
18,-19,59
18,-19,59
18,-19,59
18,-19,59
18,-19,59
18,-19,59
18,-19,58
18,-19,59
18,-19,59
18,-19,59
18,-19,59
18,-19,59
18,-19,59
18,-19,59
18,-19,59
18,-19,59
18,-19,59
18,-19,59
18,-19,59
18,-19,58
18,-19,59
18,-19,59
18,-19,59
19,-19,59
18,-19,59
18,-19,59
18,-19,59
18,-19,59
18,-19,59
18,-19,59
18,-19,59
18,-19,59
18,-19,59
18,-19,59
18,-19,59
18,-19,59
18,-19,59
18,-19,59
18,-20,59
18,-19,59
18,-19,58
18,-19,59
18,-19,59
18,-19,59
18,-19,59
18,-19,59
18,-19,59
19,-19,59
18,-19,58
18,-19,59
18,-19,59
18,-19,58
19,-19,59
18,-19,59
18,-19,59
19,-19,59
18,-19,59
18,-19,59
18,-19,59
19,-19,59
19,-19,58
18,-19,59
19,-19,58
19,-19,59
19,-19,59
19,-19,59
18,-19,59
19,-19,59
18,-19,59
19,-19,59
19,-19,58
19,-19,59
19,-19,59
18,-19,58
18,-19,59
18,-19,59
19,-19,59
19,-19,58
19,-19,59
19,-19,59
18,-19,59
18,-19,59
18,-19,59
19,-19,59
18,-19,59
19,-19,59
19,-19,58
19,-19,59
18,-19,59
19,-19,58
18,-19,59
19,-19,59
18,-19,59
19,-19,59
19,-19,59
19,-19,59
18,-19,59
18,-19,58
19,-19,59
18,-19,59
19,-19,59
18,-19,58
19,-19,59
19,-19,59
19,-19,59
19,-19,59
18,-19,59
18,-19,59
19,-19,59
18,-19,59
18,-19,59
19,-19,59
19,-19,59
18,-19,58
19,-19,59
19,-19,59
19,-19,59
19,-19,59
19,-19,59
18,-19,58
18,-19,59
18,-19,58
18,-19,59
19,-19,59
18,-19,59
18,-19,58
19,-19,59
18,-19,59
19,-19,59
19,-19,59
19,-19,58
18,-19,59
19,-19,59
18,-19,59
18,-19,59
18,-19,58
19,-19,59
18,-19,58
18,-19,58
18,-19,59
18,-19,59
19,-19,59
18,-19,58
18,-19,59
18,-19,59
19,-19,59
19,-19,59
19,-19,59
18,-19,58
19,-19,59
18,-19,59
19,-19,58
19,-19,59
18,-19,59
19,-19,59
19,-19,58
19,-19,59
19,-19,59
19,-19,59
19,-19,59
18,-19,58
19,-19,59
19,-19,59
19,-19,59
19,-19,59
19,-19,58
19,-19,59
18,-19,59
19,-19,58
19,-19,59
19,-18,59
19,-19,58
18,-19,59
19,-19,59
19,-19,58
19,-19,59
19,-19,59
18,-19,59
19,-19,59
19,-19,59
18,-19,59
19,-19,59
19,-19,59
19,-19,59
19,-19,59
19,-19,58
18,-19,58
18,-19,59
19,-19,59
18,-19,58
19,-19,59
19,-18,59
18,-19,58
19,-19,59
19,-19,59
19,-18,59
19,-19,58
19,-19,59
19,-19,59
19,-19,59
19,-19,58
19,-19,59
19,-19,59
19,-19,59
18,-19,58
18,-19,59
19,-19,59
19,-19,59
19,-19,59
19,-19,59
18,-19,59
19,-19,59
19,-19,58
19,-19,59
18,-19,59
19,-19,59
19,-19,59
19,-19,58
19,-19,59
19,-19,59
19,-19,59
18,-19,59
19,-19,59
19,-19,59
19,-19,59
19,-19,59
19,-19,59
19,-19,59
19,-19,58
19,-19,59
19,-19,59
18,-19,59
19,-19,59
18,-19,59
19,-19,58
19,-19,59
18,-19,59
19,-19,59
19,-19,59
18,-19,58
19,-19,58
19,-19,58
19,-19,59
19,-19,59
19,-19,59
19,-19,59
18,-19,59
19,-19,59
19,-19,59
19,-19,59
19,-19,58
19,-19,59
19,-19,59
19,-19,59
19,-19,59
18,-19,59
19,-19,58
19,-19,59
19,-19,59
19,-19,58
19,-19,59
19,-19,59
19,-19,59
18,-19,59
19,-19,59
19,-19,59
18,-19,59
19,-19,59
18,-19,59
19,-19,59
19,-19,59
19,-19,59
19,-19,59
19,-19,59
18,-19,59
19,-19,59
19,-19,59
19,-19,59
19,-19,59
19,-19,59
19,-19,59
19,-19,59
19,-19,59
18,-19,58
19,-19,59
19,-19,59
19,-19,58
18,-19,59
19,-19,59
19,-19,59
18,-19,58
19,-19,59
19,-19,59
19,-19,58
19,-19,59
18,-19,58
19,-19,58
19,-19,58
19,-19,59
19,-19,58
19,-19,59
19,-19,58
19,-19,59
19,-19,59
19,-19,59
19,-19,59
19,-19,59
19,-19,59
19,-19,58
19,-19,59
19,-19,59
19,-19,59
19,-19,59
19,-19,59
19,-19,59
18,-19,58
18,-19,59
19,-19,59
19,-19,59
19,-19,59
19,-19,59
19,-19,59
18,-19,58
19,-19,59
18,-19,58
18,-19,59
19,-19,58
18,-19,59
19,-19,58
19,-19,59
19,-19,59
19,-19,59
18,-19,59
19,-19,59
19,-19,59
18,-19,59
19,-19,58
19,-19,58
18,-19,59
19,-19,59
18,-19,59
19,-19,59
19,-19,59
19,-19,58
19,-19,59
19,-19,59
19,-19,58
19,-19,59
19,-19,59
19,-19,59
19,-19,59
19,-19,59
19,-19,59
19,-19,59
18,-19,58
19,-19,59
19,-19,59
19,-19,59
19,-19,59
19,-19,59
19,-19,59
19,-19,59
19,-19,59
19,-19,59
19,-19,59
19,-19,58
19,-19,59
19,-19,59
18,-19,58
19,-19,59
19,-19,59
19,-19,59
19,-19,58
19,-19,59
19,-19,59
19,-19,58
19,-19,58
19,-19,58
19,-19,59
19,-19,58
18,-19,58
19,-19,59
19,-19,59
19,-19,59
19,-19,58
19,-19,59
19,-19,59
19,-19,59
19,-19,59
18,-19,58
19,-19,59
19,-19,58
19,-19,58
19,-19,59
19,-19,59
19,-19,58
19,-19,59
19,-19,58
19,-19,59
19,-19,59
19,-19,59
18,-19,59
19,-19,59
19,-19,59
19,-19,59
19,-19,59
19,-19,59
19,-19,59
19,-19,58
19,-19,58
19,-19,58
19,-19,59
19,-19,58
19,-19,58
19,-19,59
19,-19,59
19,-19,59
19,-19,58
19,-19,59
19,-19,59
19,-19,59
19,-19,59
19,-19,58
19,-19,58
19,-19,59
19,-19,59
19,-19,59
19,-19,59
19,-19,59
19,-19,59
19,-19,59
19,-19,58
19,-19,59
19,-19,58
19,-19,59
18,-19,59
19,-19,58
19,-19,59
19,-19,59
19,-18,58
19,-19,59
19,-19,58
19,-19,59
19,-19,59
19,-19,59
19,-19,58
19,-19,58
19,-19,58
19,-19,59
19,-19,58
19,-19,59
19,-19,59
19,-19,59
19,-19,59
19,-19,59
19,-19,58
19,-19,59
19,-19,59
19,-19,59
19,-19,59
19,-19,59
19,-19,58
19,-19,59
19,-19,59
19,-19,59
19,-19,59
19,-19,58
19,-19,59
19,-19,59
18,-19,59
19,-19,59
19,-19,59
19,-19,58
19,-19,59
19,-19,59
19,-19,58
19,-19,58
19,-19,58
19,-19,59
19,-19,58
19,-19,58
19,-19,58
19,-19,59
19,-19,59
19,-19,59
19,-19,59
19,-19,59
19,-19,59
19,-19,59
19,-19,58
19,-18,60
20,-18,61
22,-12,64
8,-16,63
20,-20,66
9,-14,78
15,-8,74
21,-5,72
23,-10,62
30,-10,49
34,-11,46
40,-20,36
39,-17,33
41,-36,32
45,-39,36
43,-37,25
38,-32,21
35,-44,18
35,-47,6
35,-49,7
32,-48,17
31,-54,19
30,-46,25
30,-47,34
28,-49,42
33,-58,41
35,-51,38
33,-47,38
32,-48,33
24,-53,22
21,-54,43
25,-48,47
27,-52,48
30,-51,47
31,-47,41
33,-46,34
34,-46,30
37,-41,22
38,-32,27
40,-32,21
39,-27,25
40,-19,25
45,-22,29
48,-19,38
48,-11,37
46,-11,37
49,-7,39
49,-3,40
47,1,45
47,-1,45
46,4,48
44,2,46
44,3,45
44,5,47
43,7,45
43,10,45
42,9,50
41,12,48
41,12,51
40,13,52
40,13,51
41,11,53
41,15,51
40,14,49
42,11,51
43,13,48
43,15,47
43,17,44
44,19,43
45,20,42
45,21,39
44,23,37
47,20,40
48,18,38
49,20,34
50,23,34
51,26,33
50,24,29
51,26,31
51,26,31
50,27,25
50,27,27
50,27,26
50,27,24
50,29,25
51,24,22
50,28,20
51,29,22
51,28,22
51,26,20
52,29,21
50,31,19
51,30,18
51,30,20
51,27,19
51,29,18
50,33,17
51,31,16
52,31,16
52,32,18
52,31,17
52,30,18
52,30,17
52,33,17
51,30,16
51,32,16
51,30,18
51,30,18
52,29,19
52,28,18
51,31,17
50,30,16
49,30,17
50,29,18
51,27,20
52,24,24
52,24,24
53,26,25
53,26,23
53,24,24
51,25,27
51,25,25
50,25,24
50,26,26
50,26,25
50,22,29
50,24,29
50,26,29
49,23,32
49,23,32
49,21,32
48,20,37
49,19,36
47,20,39
47,18,38
47,18,41
47,17,43
47,18,40
45,18,42
47,15,43
47,14,43
45,13,44
45,14,44
45,10,48
45,10,47
44,7,49
44,4,50
44,-6,46
45,-10,44
44,-19,46
43,-20,41
41,-22,43
39,-24,48
37,-22,44
32,-29,48
33,-28,50
32,-28,48
31,-35,49
31,-31,47
28,-36,43
28,-36,44
26,-36,43
27,-39,45
28,-41,40
27,-41,41
29,-40,37
28,-44,34
31,-46,35
28,-45,36
28,-47,34
27,-48,36
27,-46,36
31,-48,49
31,-54,33
31,-44,36
33,-53,41
26,-25,36
32,-45,30
25,-40,40
22,-39,42
23,-41,44
23,-43,41
24,-48,35
8,-65,29
9,-54,20
12,-46,26
34,-48,29
50,-34,24
54,-30,25
60,-11,35
60,-5,37
53,-8,49
47,-12,52
41,-20,51
20,-12,61
18,-6,53
11,-30,55
4,-12,67
11,-2,60
18,-27,74
10,-27,65
23,-26,55
21,-25,52
23,-29,52
23,-30,53
19,-33,51
22,-30,51
21,-34,55
21,-34,48
22,-35,49
19,-31,53
18,-33,51
18,-35,51
20,-34,50
21,-35,52
23,-37,50
24,-19,55
25,-15,57
23,-9,54
22,-6,58
13,3,75
19,-12,60
16,-14,57
9,-19,52
14,-28,58
18,-20,58
18,-19,57
21,-28,58
20,-20,58
21,-20,61
19,-21,59
16,-19,58
20,-14,61
18,-20,57
19,-20,58
21,-21,61
18,-21,57
22,-15,61
17,-18,58
17,-21,58
18,-19,61
18,-18,57
19,-17,60
19,-20,58
19,-18,58
19,-19,58
19,-19,58
19,-20,58
19,-19,58
20,-20,59
19,-19,58
20,-18,59
19,-21,58
19,-20,58
20,-19,59
19,-21,58
19,-18,59
20,-18,59
19,-19,58
19,-20,58
20,-22,60
19,-18,58
18,-17,57
20,-19,58
18,-18,57
19,-18,58
20,-18,59
20,-19,59
20,-19,58
20,-19,59
20,-19,59
20,-18,58
20,-18,58
21,-17,59
21,-18,59
21,-18,59
20,-19,57
21,-18,58
20,-18,59
22,-19,59
20,-17,59
20,-15,59
19,-17,58
20,-17,58
21,-20,58
19,-20,57
20,-20,57
20,-18,59
20,-18,58
20,-18,58
21,-19,58
21,-19,58
20,-19,59
20,-19,58
20,-18,58
20,-18,58
20,-18,58
20,-19,58
20,-20,58
21,-22,60
21,-20,60
18,-19,56
21,-18,58
21,-18,58
20,-18,58
20,-18,58
21,-19,58
21,-19,59
20,-17,59
20,-18,58
20,-18,58
20,-19,58
19,-18,59
20,-18,59
19,-20,58
21,-20,57
20,-19,58
20,-18,58
20,-19,59
20,-18,59
21,-20,58
21,-18,59
20,-20,58
18,-23,68
19,-18,60
20,-25,55
19,-26,57
20,-21,65
18,-14,62
16,-13,63
14,-19,57
17,-18,58
17,-20,58
19,-21,60
18,-21,59
17,-22,58
17,-21,58
17,-22,58
18,-21,59
17,-22,59
17,-23,58
17,-21,59
18,-20,59
16,-21,58
17,-21,58
17,-21,58
17,-21,58
17,-21,58
17,-22,57
18,-22,59
19,-22,59
18,-19,59
19,-21,58
19,-22,58
20,-13,60
22,-15,63
20,-21,57
18,-19,58
17,-17,58
15,-7,60
17,-11,63
22,-21,62
20,-16,60
15,-19,58
16,-23,57
12,-22,57
13,-22,52
17,-22,58
18,-24,57
16,-33,55
15,-25,55
17,-23,57
19,-18,60
19,-17,60
20,-18,60
20,-17,58
20,-18,59
21,-18,58
20,-19,58
21,-21,59
21,-20,58
21,-18,58
21,-18,58
20,-19,58
20,-19,58
20,-19,57
20,-18,60
21,-20,59
20,-17,59
20,-17,58
20,-18,59
20,-18,58
20,-19,58
21,-19,58
21,-19,58
21,-18,58
21,-18,58
21,-19,58
20,-19,58
20,-19,58
21,-19,58
21,-18,58
21,-18,58
21,-19,58
21,-18,58
20,-18,58
20,-18,58
21,-18,58
21,-18,58
21,-18,58
20,-19,58
20,-19,58
20,-18,58
21,-18,58
21,-18,58
20,-19,58
21,-18,58
21,-18,58
21,-18,58
21,-19,58
21,-18,59
21,-18,58
20,-21,59
18,-17,54
21,-19,58
21,-20,59
20,-17,58
20,-19,58
20,-23,56
20,-23,56
20,-22,56
21,-21,58
20,-19,58
21,-18,59
22,-18,59
21,-20,59
19,-20,56
19,-19,57
20,-20,58
20,-19,58
20,-21,57
20,-21,56
21,-22,58
20,-20,58
22,-18,59
20,-18,59
20,-18,59
20,-19,58
20,-19,58
21,-19,58
21,-18,58
20,-19,58
20,-19,58
20,-19,58
21,-19,58
20,-18,58
20,-19,58
20,-19,58
20,-19,58
21,-19,58
21,-19,58
20,-19,58
20,-19,58
21,-19,58
20,-18,58
20,-19,58
20,-19,58
20,-19,58
20,-19,58
20,-19,58
20,-19,58
21,-19,58
21,-19,58
21,-19,58
21,-19,58
20,-19,58
20,-19,58
21,-19,58
20,-19,58
20,-19,58
20,-19,58
20,-19,58
20,-19,58
20,-18,58
25,-19,63
27,-20,67
28,-18,70
23,-11,58
22,-21,55
24,-6,50
15,-10,48
12,-23,53
5,-34,61
-4,-36,56
5,-18,55
8,-21,51
11,-21,53
11,-13,70
5,-16,67
13,-24,52
14,-30,60
14,-27,59
20,-25,49
20,-21,58
20,-22,60
22,-21,60
24,-17,60
24,-16,65
21,-19,60
20,-22,59
18,-23,56
19,-22,58
19,-20,59
20,-19,58
19,-20,58
19,-20,58
19,-20,58
19,-20,58
20,-20,58
20,-20,58
19,-20,58
20,-20,58
19,-20,58
20,-20,58
20,-20,58
20,-20,58
20,-20,58
20,-20,58
19,-20,58
19,-20,58
19,-20,58
19,-20,58
20,-20,58
20,-20,58
19,-20,58
20,-20,58
19,-20,58
19,-20,58
20,-20,58
19,-20,58
20,-20,58
19,-20,58
19,-20,58
20,-20,58
20,-20,58
20,-19,58
20,-20,58
20,-20,58
19,-20,58
20,-20,58
20,-20,58
20,-20,58
20,-20,58
19,-20,58
19,-20,58
19,-20,58
19,-20,58
20,-20,58
20,-20,58
20,-19,58
19,-20,58
20,-20,58
20,-20,58
20,-20,58
20,-20,58
20,-20,58
20,-20,58
20,-20,58
20,-20,58
20,-20,58
20,-20,58
20,-20,58
20,-20,58
20,-20,58
20,-20,57
19,-20,58
20,-20,58
20,-20,58
20,-20,58
20,-20,58
20,-20,58
20,-20,58
20,-20,58
20,-20,58
20,-20,58
20,-20,58
20,-20,58
20,-20,58
20,-20,58
20,-20,58
20,-20,58
20,-20,58
20,-20,58
20,-20,58
20,-20,58
20,-20,58
20,-20,58
20,-20,58
20,-20,58
20,-20,58
20,-20,58
20,-20,58
20,-20,58
20,-20,58
20,-20,58
20,-20,58
19,-20,58
20,-20,58
20,-20,58
20,-20,58
20,-20,58
20,-20,58
20,-20,58
20,-20,58
20,-20,58
20,-20,58
20,-20,58
20,-20,58
20,-19,59
19,-20,58
19,-21,58
19,-21,58
21,-19,59
19,-19,58
20,-20,58
20,-20,58
19,-20,57
21,-24,60
22,-24,60
26,-18,67
22,-17,64
26,-27,61
22,-28,54
19,-13,51
17,-15,50
7,-30,54
7,-31,56
11,-25,53
9,-22,57
12,-19,61
15,-17,62
17,-22,59
17,-25,58
17,-26,55
17,-27,58
18,-24,56
16,-23,58
16,-22,59
16,-23,58
16,-25,57
16,-24,57
16,-25,57
17,-24,58
16,-24,57
16,-24,57
15,-24,57
16,-24,57
15,-24,58
16,-24,58
16,-24,57
16,-24,57
16,-25,58
17,-25,57
16,-24,57
17,-24,58
16,-25,57
16,-25,57
16,-25,57
17,-26,57
15,-25,57
17,-26,57
16,-24,57
16,-26,57
16,-25,57
16,-25,58
16,-26,57
16,-26,57
16,-26,57
16,-25,57
16,-25,57
16,-26,57
16,-26,57
15,-25,57
16,-25,56
15,-27,55
15,-26,56
15,-26,56
15,-26,56
17,-27,58
17,-25,59
17,-27,56
15,-26,56
14,-25,55
15,-26,57
16,-24,58
15,-27,57
16,-26,55
14,-25,57
15,-22,59
18,-23,61
21,-22,59
19,-23,58
13,-33,57
11,-32,55
12,-21,55
13,-23,56
16,-24,57
14,-26,56
15,-28,57
11,-29,53
8,-23,60
10,-19,60
14,-24,55
17,-17,55
24,-18,64
28,-7,68
22,-12,59
21,-18,62
18,-18,59
16,-19,57
18,-22,58
18,-21,58
18,-21,58
18,-21,59
19,-18,60
20,-17,60
20,-19,59
22,-20,60
19,-20,59
18,-19,58
18,-17,57
19,-20,57
18,-21,58
20,-22,59
19,-17,60
18,-18,59
19,-21,58
20,-22,59
19,-17,59
19,-18,59
17,-20,58
20,-19,61
16,-21,57
15,-23,57
18,-20,60
16,-18,59
16,-19,60
17,-21,60
16,-22,59
16,-17,60
12,-19,56
14,-22,57
16,-21,60
17,-20,59
17,-20,58
16,-22,59
16,-22,59
17,-20,58
17,-21,59
17,-21,58
17,-21,59
17,-22,59
17,-21,59
16,-21,57
16,-23,57
16,-23,58
16,-22,58
18,-22,64
17,-23,57
17,-23,58
19,-21,59
17,-22,58
17,-22,58
17,-21,58
17,-21,58
18,-21,59
17,-22,57
16,-17,58
16,-22,57
17,-21,58
18,-20,60
19,-20,59
18,-20,58
18,-20,58
18,-21,58
18,-21,58
19,-19,59
19,-19,59
19,-19,59
19,-19,59
20,-20,59
19,-20,58
19,-19,58
19,-19,58
19,-19,58
19,-19,58
19,-20,58
19,-20,58
19,-20,58
19,-19,59
19,-18,58
19,-20,58
19,-20,58
19,-19,59
19,-17,59
19,-19,58
18,-19,58
19,-19,58
19,-19,58
19,-19,58
19,-19,58
19,-19,59
20,-19,59
20,-17,60
19,-18,58
18,-21,58
19,-20,58
19,-19,58
19,-19,58
19,-19,58
19,-19,59
19,-20,58
19,-20,58
19,-19,58
20,-20,58
18,-19,58
18,-22,57
20,-20,58
21,-17,59
18,-18,59
21,-19,58
19,-20,58
19,-19,59
19,-19,58
19,-19,58
20,-19,58
19,-19,58
19,-18,58
19,-19,58
19,-17,59
20,-19,58
19,-19,58
19,-19,58
20,-19,59
18,-20,58
19,-20,58
19,-19,58
20,-19,58
20,-19,59
19,-19,58
21,-19,58
18,-19,59
19,-20,58
20,-19,58
19,-18,58
19,-18,59
19,-20,58
19,-19,58
20,-19,60
19,-18,59
19,-18,58
19,-19,58
19,-19,58
19,-18,58
19,-19,58
19,-19,59
20,-19,59
19,-20,58
21,-21,59
22,-17,65
20,-17,61
18,-21,60
18,-21,59
16,-18,58
19,-17,60
19,-16,60
17,-18,57
16,-19,58
16,-19,58
20,-15,61
17,-15,60
18,-16,60
18,-17,59
18,-16,58
16,-20,59
18,-17,59
17,-18,58
14,-15,59
14,-17,60
15,-18,60
15,-17,58
16,-17,59
16,-18,58
16,-20,59
17,-20,59
18,-19,59
17,-17,57
17,-18,57
18,-23,60
18,-22,59
18,-19,59
18,-19,58
18,-20,58
19,-20,60
20,-19,60
19,-17,60
21,-14,63
18,-16,59
19,-23,58
18,-20,57
19,-21,58
18,-22,57
18,-22,57
19,-20,59
19,-17,60
18,-16,59
18,-16,60
19,-18,59
19,-19,59
19,-19,58
19,-19,59
19,-19,59
19,-19,59
19,-19,59
20,-19,59
19,-17,58
20,-18,59
20,-18,58
19,-18,59
18,-17,58
18,-20,59
19,-19,58
19,-19,59
19,-18,58
19,-19,59
18,-19,59
19,-18,59
20,-19,58
19,-20,58
19,-22,58
19,-16,59
20,-17,58
18,-19,57
19,-18,58
18,-18,59
20,-20,58
20,-18,59
20,-18,59
21,-19,60
18,-19,58
19,-19,58
19,-21,58
19,-19,60
19,-19,59
19,-18,58
18,-19,58
18,-20,58
18,-20,58
19,-20,59
19,-19,59
20,-19,59
18,-20,58
18,-20,58
18,-20,58
21,-19,59
20,-19,59
20,-20,59
19,-19,59
19,-17,59
18,-18,59
19,-16,60
19,-20,58
19,-21,58
19,-19,58
22,-21,63
19,-19,58
18,-17,55
17,-18,56
21,-18,60
20,-16,59
19,-18,59
15,-20,58
19,-19,58
19,-19,59
19,-20,58
20,-20,59
19,-20,58
18,-17,60
18,-17,58
