-20,-4,61
-20,-5,61
-20,-4,61
-20,-4,62
-20,-4,61
-20,-4,61
-20,-4,61
-20,-4,61
-20,-4,61
-20,-4,61
-19,-4,61
-20,-4,61
-20,-4,62
-20,-4,61
-20,-4,61
-19,-4,61
-20,-4,61
-20,-4,61
-20,-4,61
-20,-4,61
-20,-4,61
-20,-4,61
-20,-4,61
-20,-4,61
-20,-4,61
-19,-4,61
-20,-5,61
-20,-3,61
-20,-3,61
-20,-3,61
-20,-4,61
-19,-4,61
-19,-4,61
-20,-4,61
-20,-4,61
-20,-4,61
-20,-4,61
-20,-4,61
-20,-4,61
-20,-4,61
-20,-4,61
-20,-4,61
-20,-4,61
-20,-4,61
-20,-4,61
-20,-4,61
-19,-4,61
-20,-4,61
-19,-4,61
-19,-4,61
-20,-4,61
-20,-4,61
-20,-4,61
-20,-4,61
-20,-4,61
-20,-4,61
-20,-4,61
-20,-4,61
-19,-4,61
-19,-4,61
-20,-4,61
-20,-4,61
-20,-4,61
-20,-4,61
-20,-4,61
-20,-4,61
-20,-4,61
-20,-3,61
-20,-4,61
-20,-4,61
-20,-4,61
-20,-4,61
-20,-4,61
-20,-4,61
-20,-5,61
-20,-4,61
-20,-4,61
-19,-4,61
-20,-4,61
-20,-4,61
-20,-4,61
-19,-4,61
-20,-4,61
-20,-4,61
-20,-4,61
-20,-4,61
-20,-4,60
-20,-5,61
-20,-3,61
-20,-4,61
-20,-6,61
-20,-4,61
-19,-3,61
-20,-3,63
-21,-6,60
-19,-2,61
-21,-2,61
-20,-4,61
-21,-5,61
-20,-5,61
-19,-5,62
-18,-1,64
-22,-2,62
-20,-3,61
-20,-4,63
-22,-5,63
-20,-6,59
-21,-2,62
-21,-1,62
-19,-1,62
-18,-3,62
-17,-2,59
-17,-2,61
-17,-1,60
-17,-3,59
-19,-6,67
-22,-6,67
-22,0,61
-22,2,63
-19,-1,60
-14,-5,61
-18,-6,59
-18,-2,61
-19,-2,63
-20,-2,64
-19,-3,61
-18,-2,61
-19,-2,62
-19,-3,61
-19,-2,61
-19,-2,61
-19,-2,62
-19,-3,61
-19,-3,62
-19,-3,62
-19,-2,61
-19,-3,62
-19,-2,62
-18,-2,62
-18,-2,62
-20,-4,60
-19,-2,61
-18,-1,62
-22,-3,60
-21,-3,61
-18,-2,62
-15,-1,63
-17,-2,61
-20,-3,61
-19,-3,62
-20,-3,62
-19,-3,61
-19,-3,62
-19,-3,62
-18,-2,61
-19,-3,61
-19,-3,61
-19,-3,61
-18,-2,61
-18,-3,61
-19,-3,60
-17,-3,61
-18,-3,61
-22,-5,63
-19,-4,63
-19,-2,61
-18,-2,60
-19,-7,61
-19,-4,61
-19,-4,61
-20,-5,63
-21,-5,63
-19,-4,62
-19,-5,61
-20,-5,61
-20,-6,61
-19,-4,61
-19,-5,61
-19,-4,61
-19,-4,61
-19,-4,62
-19,-4,61
-19,-4,61
-19,-4,61
-20,-4,62
-19,-5,61
-20,-3,61
-19,-5,63
-19,-4,61
-19,-4,61
-19,-4,61
-19,-5,62
-19,-4,61
-20,-5,62
-19,-5,61
-19,-4,62
-19,-4,62
-19,-5,62
-18,-5,62
-18,-3,61
-20,-5,62
-19,-4,61
-20,-7,61
-20,-2,62
-21,-5,61
-20,-6,58
-20,-2,61
-20,-5,61
-20,-5,61
-19,-5,61
-19,-4,61
-19,-4,61
-20,-5,61
-20,-4,62
-20,-4,61
-19,-5,61
-19,-4,61
-20,-5,61
-20,-4,61
-20,-5,61
-19,-4,62
-19,-4,61
-19,-4,61
-19,-5,61
-19,-4,62
-20,-5,62
-19,-4,61
-19,-4,62
-19,-5,61
-19,-4,61
-19,-4,61
-20,-4,61
-19,-5,61
-20,-4,61
-19,-5,61
-19,-5,61
-19,-4,62
-20,-4,59
-18,-4,63
-18,-3,62
-20,-5,61
-20,-4,61
-20,-3,61
-19,-4,61
-19,-5,61
-19,-5,62
-20,-4,61
-20,-4,62
-20,-3,64
-20,-5,64
-19,-7,59
-19,-5,59
-18,-4,60
-19,-5,61
-20,-5,61
-19,-5,63
-19,-3,62
-21,-4,60
-20,-4,62
-20,-5,61
-20,-5,61
-20,-4,62
-20,-6,62
-20,-4,62
-20,0,59
-19,2,60
-20,2,60
-20,1,60
-19,0,61
-19,0,61
-19,0,61
-19,0,62
-21,-1,61
-19,-2,62
-19,-2,61
-20,-2,61
-20,-1,62
-20,0,62
-20,-1,61
-20,-2,61
-21,-4,60
-18,-2,62
-19,-2,62
-20,-3,61
-19,-3,61
-20,-2,61
-20,-3,61
-20,-3,61
-20,-2,61
-19,-2,62
-20,-4,61
-18,-4,62
-20,-2,61
-21,-3,62
-19,-3,60
-20,-3,61
-20,-2,61
-20,-3,61
-20,-2,60
-18,-5,62
-19,-3,62
-19,-2,61
-20,-2,61
-19,-3,61
-19,-3,61
-19,-3,61
-20,-4,61
-19,-3,61
-19,-3,61
-20,-3,62
-20,-3,62
-19,-3,61
-19,-3,61
-19,-3,61
-20,-3,61
-20,-3,61
-20,-3,61
-19,-3,62
-19,-3,61
-20,-3,61
-20,-3,61
-19,-3,61
-19,-3,62
-19,-4,61
-19,-3,61
-19,-2,61
-19,-2,61
-20,-3,61
-20,-4,61
-19,-2,61
-19,-4,62
-19,-3,61
-19,-1,60
-21,-2,62
-20,-4,63
-20,-1,61
-20,-1,60
-19,-2,62
-19,-2,61
-20,-4,60
-20,-4,61
-20,-3,61
-20,-4,62
-20,-3,63
-19,-1,66
-21,-4,61
-18,3,57
-19,5,57
-19,4,58
-21,0,62
-21,-2,63
-20,-4,62
-19,-3,62
-19,-2,61
-20,-1,61
-20,-1,61
-20,-2,61
-19,-2,61
-19,-3,61
-19,-2,61
-19,-2,61
-19,-1,61
-19,-1,65
-20,-5,63
-19,-1,59
-20,-3,60
-20,-1,59
-21,-8,61
-19,-5,62
-19,-2,61
-20,-2,61
-20,-3,61
-20,-4,61
-20,-4,61
-19,-4,61
-19,-2,63
-20,-3,62
-19,-3,61
-19,-3,62
-19,-3,62
-19,-3,61
-19,-2,61
-19,-2,61
-19,-3,61
-19,-3,62
-19,-3,61
-19,-3,62
-20,-3,61
-19,-3,62
-20,-3,61
-19,-3,61
-19,-3,61
-19,-3,61
-19,-3,61
-19,-3,61
-19,-3,61
-19,-3,61
-19,-3,61
-19,-3,61
-19,-3,61
-19,-3,61
-19,-3,61
-19,-2,61
-19,-3,61
-19,-3,61
-19,-3,61
-19,-3,61
-19,-3,61
-20,-3,62
-19,-3,62
-20,-3,63
-20,-2,63
-20,-3,61
-18,0,61
-20,7,58
-19,6,58
-19,6,59
-20,4,60
-20,2,62
-20,0,62
-21,-1,62
-20,-2,61
-20,-2,63
-20,-3,61
-20,0,61
-20,0,60
-20,-1,61
-19,-2,60
-19,-2,61
-19,0,63
-20,-3,62
-20,-2,62
-20,-2,61
-20,-2,62
-18,-5,61
-20,-3,61
-20,-2,61
-20,-2,61
-20,-1,60
-20,-5,60
-21,-1,62
-19,-2,61
-19,-2,61
-19,-3,61
-20,-2,62
-20,-2,61
-20,-2,61
-20,-2,62
-20,-2,61
-19,-4,62
-20,-3,62
-20,-4,61
-20,-3,62
-19,1,61
-20,-4,61
-19,-2,62
-22,-2,60
-20,-2,62
-20,-2,62
-20,-2,63
-22,-1,63
-20,-1,59
-18,-1,60
-17,-3,61
-17,-4,61
-17,-3,61
-16,1,56
-17,1,58
-18,-2,61
-16,-6,60
-17,-7,63
-21,-4,67
-23,0,64
-21,1,59
-19,0,60
-19,-3,61
-19,-4,63
-19,-3,61
-20,-2,62
-20,-4,62
-19,-2,61
-19,-7,59
-19,-4,60
-19,-3,62
-20,-2,62
-20,-3,62
-20,-3,61
-19,-8,61
-19,-2,61
-19,-2,61
-19,-1,61
-20,-2,61
-18,-5,63
-20,-3,61
-20,-2,61
-20,-2,61
-19,-1,61
-19,-3,61
-20,-5,62
-20,-5,62
-20,-3,61
-19,-3,62
-20,-3,62
-19,-4,61
-19,-4,61
-20,-4,62
-19,-4,61
-19,-4,61
-19,-4,61
-19,-4,62
-19,-4,61
-19,-3,61
-19,-4,61
-19,-4,61
-19,-4,61
-19,-4,61
-19,-3,61
-19,-4,61
-19,-4,61
-19,-4,61
-19,-3,62
-20,-5,62
-20,-3,61
-19,-3,60
-19,-2,60
-20,-5,63
-21,-4,62
-20,-4,64
-23,-5,64
-19,-2,60
-16,-1,60
-19,-4,62
-19,-1,59
-17,-2,60
-18,-2,60
-19,-2,62
-20,-2,63
-19,-2,61
-19,-2,61
-19,-2,62
-19,-2,61
-19,-2,61
-19,-2,62
-19,-2,61
-19,-2,62
-19,-2,61
-19,-3,61
-19,-2,61
-19,-2,62
-19,-3,61
-19,-2,62
-19,-2,62
-19,-2,61
-18,-2,61
-17,-1,62
-18,-4,61
-18,-5,63
-20,-5,64
-21,-1,62
-20,0,60
-17,-3,62
-18,-2,60
-19,-2,60
-19,-4,64
-21,-2,61
-19,-4,66
-19,-2,60
-20,-2,60
-18,-2,61
-18,-3,62
-22,1,61
-18,-8,65
-19,-1,61
-17,-3,61
-18,-3,61
-19,-2,60
-19,-1,60
-19,-3,61
-18,-5,63
-22,-2,61
-19,-4,62
-20,-4,60
-20,-6,61
-21,-4,62
-20,-5,62
-19,-5,61
-19,-4,62
-20,-6,62
-20,-4,61
-19,-4,60
-20,-4,63
-20,-5,61
-19,-4,60
-19,-6,64
-19,-4,61
-20,-4,61
-20,-4,62
-20,-3,62
-17,-2,60
-17,-3,61
-18,-3,62
-19,-1,62
-19,-2,61
-18,-1,61
-17,-2,61
-18,-4,61
-18,-2,60
-23,-2,64
-21,0,61
-19,-2,61
-17,-3,59
-15,-5,64
-18,-1,61
-19,-2,61
-19,-2,63
-18,-2,60
-19,-2,61
-19,-2,63
-22,-5,61
-22,0,65
-21,-2,62
-19,-5,61
-14,-5,61
-17,0,59
-17,-1,60
-19,-1,61
-19,-1,62
-19,-2,62
-19,-1,61
-19,-2,62
-19,-2,62
-19,-1,61
-19,-1,62
-19,-2,61
-19,-2,62
-19,-1,61
-19,-2,61
-18,-2,61
-19,-1,61
-18,-1,61
-18,0,63
-21,-3,64
-19,-2,59
-18,-3,60
-18,-4,62
-19,-3,61
-19,-3,61
-19,-3,62
-19,-3,62
-19,-3,61
-19,-3,62
-19,-2,61
-19,-3,61
-19,-3,62
-19,-3,61
-19,-3,61
-19,-3,62
-19,-3,62
-19,-3,62
-19,-3,61
-19,-2,62
-19,-3,62
-19,-3,61
-19,-3,61
-19,-3,62
-19,-2,61
-19,-2,61
-19,-3,61
-19,-3,61
-19,-2,61
-19,-3,62
-19,-3,61
-18,-3,61
-19,-4,61
-19,-3,62
-19,-2,61
-19,-3,62
-19,-3,61
-19,-2,61
-19,-4,62
-19,-3,62
-19,-2,61
-18,-3,61
-21,-6,61
-20,-5,62
-19,-3,61
-19,-5,63
-15,-3,63
-20,-3,59
-19,-3,61
-19,-3,62
-19,-3,61
-19,-3,60
-19,-3,62
-18,-3,62
-17,-1,60
-17,-5,60
-20,-4,65
-23,-7,65
-20,-3,61
-18,-4,62
-18,-4,61
-19,-2,61
-21,-6,61
-19,-5,63
-20,-2,60
-20,-2,59
-18,-3,62
-18,-5,64
-21,-4,63
-20,-4,61
-20,-4,58
-19,-4,60
-19,-5,61
-19,-5,61
-19,-4,61
-20,-6,61
-19,-5,61
-19,-4,63
-20,-3,61
-20,-3,61
-20,-4,62
-18,-5,62
-17,-5,63
-19,-5,61
-20,-5,62
-20,-5,62
-18,-5,60
-19,-5,60
-19,-4,62
-19,-5,61
-20,-3,61
-20,-3,67
-20,-3,64
-18,0,59
-19,3,60
-19,1,59
-19,-2,59
-20,-1,60
-20,-2,63
-18,-4,62
-21,-3,60
-20,-2,62
-19,-3,62
-19,-3,61
-19,-3,61
-19,-3,62
-20,-3,62
-19,-1,61
-19,-2,61
-19,-3,62
-19,-2,61
-19,-1,62
-19,-2,61
-19,-3,61
-20,-1,62
-19,-2,61
-19,-3,61
-19,-4,61
-20,-2,62
-20,-2,62
-19,-2,61
-18,-2,61
-19,-3,61
-20,-2,62
-19,-1,62
-19,0,61
-19,0,62
-20,0,61
-20,-1,61
-19,-2,60
-19,-1,61
-20,-3,62
-18,-3,60
-18,-2,61
-19,-3,61
-20,-3,63
-19,-2,60
-19,-1,60
-19,-3,62
-19,-5,61
-19,-4,61
-19,-2,62
-19,-2,62
-19,-4,62
-18,-4,61
-18,-2,62
-20,-1,62
-19,-3,60
-19,-4,60
-20,-2,61
-19,-4,63
-19,-4,60
-18,-2,62
-19,-4,61
-19,-4,62
-19,-4,61
-19,-4,61
-19,-4,62
-19,-4,62
-19,-4,61
-19,-4,61
-19,-4,61
-19,-4,61
-19,-4,61
-19,-4,61
-19,-4,62
-19,-3,62
-19,-3,62
-19,-4,61
-19,-4,62
-19,-3,62
-19,-3,61
-19,-3,61
-19,-3,61
-19,-3,61
-19,-3,62
-19,-3,61
-18,-3,61
-19,-4,61
-19,-4,61
-19,-5,62
-20,-5,62
-19,-4,62
-19,-5,62
-19,-3,62
-19,-2,63
-18,-1,62
-20,10,56
-20,7,58
-17,3,68
-20,-1,68
-28,5,55
-18,-24,66
-27,-18,59
-23,-18,54
-20,-25,54
-19,-26,57
-14,-33,58
-14,-24,53
-11,-22,52
-14,-17,57
-16,-20,63
-21,-17,62
-21,-11,60
-20,-15,58
-21,-12,58
-20,-10,62
-21,-17,64
-21,-17,59
-21,-17,59
-23,-19,62
-24,-18,61
-24,-16,61
-24,-7,61
-24,-8,62
-23,-8,62
-20,-5,58
-19,-3,53
-15,1,51
-15,5,47
-15,14,53
-18,9,76
-23,-4,70
-23,-7,60
-22,-5,60
-20,-3,61
-21,3,63
-19,4,59
-19,1,59
-19,-3,61
-20,-7,62
-21,-3,63
-21,0,61
-21,-2,60
-22,-1,62
-22,-3,62
-20,-2,61
-19,-2,61
-20,-2,61
-20,-3,62
-20,-2,61
-20,-1,61
-20,-2,61
-20,-3,61
-20,-3,61
-20,-2,61
-20,-2,61
-20,-2,61
-20,-3,62
-20,-3,61
-20,-2,61
-20,-3,61
-21,-3,61
-20,-3,61
-20,-3,61
-20,-3,61
-20,-3,61
-21,-3,61
-21,-2,61
-20,-3,61
-20,-3,61
-20,-3,61
-20,-2,61
-20,-2,61
-20,-3,60
-20,-2,61
-20,-2,61
-20,-3,61
-20,-3,61
-20,-2,61
-21,-3,61
-20,-3,62
-20,-2,61
-20,-2,61
-20,-3,61
-20,-3,61
-20,-3,62
-20,-3,61
-20,-3,61
-20,-3,60
-20,-3,61
-20,-2,61
-20,-3,61
-20,-3,61
-20,-3,61
-20,-1,61
-20,-2,62
-20,-3,61
-20,-3,60
-20,-3,61
-20,-3,61
-19,-3,61
-20,-2,61
-20,-3,61
-20,-3,61
-20,-3,61
-20,-2,61
-20,-3,61
-20,-3,61
-20,-3,61
-20,-3,61
-20,-3,61
-20,-3,61
-20,-3,61
-20,-3,61
-20,-3,61
-20,-3,61
-20,-3,61
-20,-3,61
-20,-3,61
-20,-3,61
-19,-3,61
-20,-2,61
-20,-3,61
-20,-3,61
-20,-3,61
-20,-3,61
-20,-3,61
-20,-3,61
-20,-3,61
-20,-3,61
-20,-3,61
-20,-3,61
-20,-3,61
-20,-3,61
-20,-3,61
-20,-3,61
-20,-3,61
-20,-3,61
-20,-3,61
-20,-3,61
-19,-3,61
-20,-3,61
-20,-3,61
-20,-3,61
-20,-3,61
-20,-3,61
-20,-3,61
-20,-2,61
-20,-2,61
-20,-3,62
-20,-3,61
-20,-2,61
-20,-3,61
-20,-3,61
-20,-3,61
-20,-3,61
-20,-3,61
-20,-3,61
-20,-3,61
-20,-3,61
-20,-3,61
-20,-3,61
-20,-3,61
-20,-3,61
-20,-2,61
-20,-3,61
-20,-3,61
-20,-3,61
-20,-3,61
-20,-3,61
-20,-3,61
-20,-3,61
-20,-3,61
-20,-3,61
-20,-3,61
-20,-3,61
-20,-3,61
-20,-3,61
-20,-3,61
-20,-3,61
-20,-3,61
-20,-3,61
-20,-3,61
-20,-3,61
-20,-3,61
-20,-3,61
-20,-3,61
-20,-3,61
-20,-3,61
-20,-3,61
-20,-3,61
-20,-3,61
-20,-3,61
-20,-3,61
